video_id,comment_text,like_count,published_at,author,fetched_at
sAtq1Apw-tY,Jan Nayak like hua hai kya,0,2026-04-12T16:40:22Z,@amy_yug_,2026-04-13T13:58:17.282565
sAtq1Apw-tY,Yash will rock ❤,0,2026-04-12T16:38:21Z,@Varu3194,2026-04-13T13:58:17.282569
sAtq1Apw-tY,"Deksha Sharma, madma I love your unique style and honest reviews. Just like I admire Yash, I genuinely respect your passion and consistency. Keep shining!",0,2026-04-12T16:26:03Z,@CineLux-abhi,2026-04-13T13:58:17.282572
sAtq1Apw-tY,0:13 because Rocking star ⭐⭐⭐⭐,6,2026-04-12T16:02:40Z,@shaileshthakor360,2026-04-13T13:58:17.282576
sAtq1Apw-tY,Super news,0,2026-04-12T15:47:43Z,@mdzahiddabang1067,2026-04-13T13:58:17.282581
sAtq1Apw-tY,Waiting for Toxic Movie 🎉,1,2026-04-12T15:39:08Z,@Muhammad_Bazai,2026-04-13T13:58:17.282586
sAtq1Apw-tY,रा....वणा❤,1,2026-04-12T15:13:31Z,@sunilsunilkumarbharti338,2026-04-13T13:58:17.282588
sAtq1Apw-tY,"Deeksha Mam...
Please Review On Pakistani Movie Zombied..",0,2026-04-12T15:11:34Z,@RehmanLangah-i2v,2026-04-13T13:58:17.282592
sAtq1Apw-tY,Dhurandhar 3 😊😊😊😊😊,0,2026-04-12T15:06:40Z,@DilshadKhan123Dewan,2026-04-13T13:58:17.282595
5HRJ-cMww5U,"44:21 
Koi invisible tha 😮😮❤❤",0,2026-04-13T13:54:04Z,@AY194GAMING,2026-04-13T13:58:17.793774
5HRJ-cMww5U,Bhabhi Ji ko meri taraf se namaste bolna😂,0,2026-04-13T13:53:25Z,@RachnaGupta-d4p,2026-04-13T13:58:17.793793
5HRJ-cMww5U,Koi invisible tha 😮😮❤,0,2026-04-13T13:53:24Z,@AY194GAMING,2026-04-13T13:58:17.793795
5HRJ-cMww5U,44:21,0,2026-04-13T13:53:09Z,@AY194GAMING,2026-04-13T13:58:17.793806
5HRJ-cMww5U,Bhabhi ji,0,2026-04-13T13:51:47Z,@Annapurna-m2v,2026-04-13T13:58:17.793808
5HRJ-cMww5U,Bhaiya mai Sach mai Dubai se dekhra hu,0,2026-04-13T13:51:23Z,@VOLTEX_0.1,2026-04-13T13:58:17.793810
5HRJ-cMww5U,*subscribe*,0,2026-04-13T13:47:42Z,@KaunainFF-t5l,2026-04-13T13:58:17.793812
5HRJ-cMww5U,6912,0,2026-04-13T13:47:36Z,@sujitkumarrout642,2026-04-13T13:58:17.793814
5HRJ-cMww5U,Bed lagana tha fleet bhai,1,2026-04-13T13:43:50Z,@BiswajitBhattacharya-yh7qj,2026-04-13T13:58:17.793817
5HRJ-cMww5U,Bhaiya lilivile ke video,1,2026-04-13T13:41:03Z,@knight_gaming0.1,2026-04-13T13:58:17.793819
5HRJ-cMww5U,"Bhaiya m 10th mein ho gyi hu or mera goal h ki m 100 % lau 
Or aap se milu or fir aap ke sath Lily vily mein khelu 
❤❤
Aap mujhe khilao ge na aapne sath bhaiya 😢😢",0,2026-04-13T13:40:21Z,@c_swamiji_123,2026-04-13T13:58:17.793821
5HRJ-cMww5U,6912,0,2026-04-13T13:38:10Z,@harshnayak8945,2026-04-13T13:58:17.793823
5HRJ-cMww5U,Bhabhi ji ka face reveal kab hoga😂,0,2026-04-13T13:38:09Z,@AdhiraPatil-z1b,2026-04-13T13:58:17.793824
5HRJ-cMww5U,Itne Dinon Se video nahin banaa rahi thi k kyo,0,2026-04-13T13:37:36Z,@AdhiraPatil-z1b,2026-04-13T13:58:17.793827
5HRJ-cMww5U,Bhambi face reveal,1,2026-04-13T13:37:16Z,@suyogdadamarkad6085,2026-04-13T13:58:17.793830
5HRJ-cMww5U,Lilyville stream kab aayega 😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢,0,2026-04-13T13:36:59Z,@nehasoni1350,2026-04-13T13:58:17.793832
5HRJ-cMww5U,❤❤,0,2026-04-13T13:35:24Z,@KashyapManav-g5r2c,2026-04-13T13:58:17.793834
5HRJ-cMww5U,"10,240",0,2026-04-13T13:35:18Z,@Ankushnatto,2026-04-13T13:58:17.793836
5HRJ-cMww5U,Tamil milkar ek dusre ke channel ko promote karte Hain,0,2026-04-13T13:33:41Z,@aloogamer12345,2026-04-13T13:58:17.793842
5HRJ-cMww5U,Bhaiya aapke hath mein Kya hua😮,0,2026-04-13T13:31:46Z,@NOTMINCRAFT_4321,2026-04-13T13:58:17.793844
5HRJ-cMww5U,3912 emerald in two big chest,0,2026-04-13T13:25:49Z,@KalpanaGawande-s5y,2026-04-13T13:58:17.793846
5HRJ-cMww5U,Bhaiya aap na ek bar free fire khelo plemse Bhaiya lammmu my uid 10556743105❤❤❤❤,1,2026-04-13T13:25:39Z,@Skboize95,2026-04-13T13:58:17.793848
5HRJ-cMww5U,Love you bhaiya Love 1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 itna bar ❤❤,0,2026-04-13T13:25:00Z,@JeetGamer-v9z,2026-04-13T13:58:17.793850
5HRJ-cMww5U,"1:28:46 6,912",0,2026-04-13T13:23:01Z,@AnjuBegum-t7w,2026-04-13T13:58:17.793853
5HRJ-cMww5U,"6,912",0,2026-04-13T13:19:25Z,@Kuhu-d5j,2026-04-13T13:58:17.793854
5HRJ-cMww5U,37:05 pr water liya 😂😂,0,2026-04-13T13:16:49Z,@Mr.Bob_Oliva,2026-04-13T13:58:17.793856
5HRJ-cMww5U,Bhaiya aap ka hath ka sath kya hua 😢😢😢,0,2026-04-13T13:15:10Z,@YamanBijarnia,2026-04-13T13:58:17.793858
5HRJ-cMww5U,Da gang opppp fleet daaaaaaa 🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘👇👇,0,2026-04-13T13:12:41Z,@KRGamerZ01,2026-04-13T13:58:17.793860
5HRJ-cMww5U,Vote for bhabhi face reve,0,2026-04-13T13:12:11Z,@bixu00,2026-04-13T13:58:17.793862
5HRJ-cMww5U,Bhaiya meet up in Maharashtra,0,2026-04-13T13:08:15Z,@madukarlad7841,2026-04-13T13:58:17.793864
5HRJ-cMww5U,Lilyville ka video kub,1,2026-04-13T13:07:33Z,@Mc_lambo94,2026-04-13T13:58:17.793867
5HRJ-cMww5U,Jisko jisko bhabhi  ji ko dekhna hai vo like karo,0,2026-04-13T13:07:32Z,@sunainamishra9300,2026-04-13T13:58:17.793868
5HRJ-cMww5U,6112,0,2026-04-13T13:05:33Z,@ANewGamer-v7f,2026-04-13T13:58:17.793870
5HRJ-cMww5U,Matlab,0,2026-04-13T12:59:35Z,@BJM-REXX,2026-04-13T13:58:17.793872
5HRJ-cMww5U,Bhaiya meet up in Maharashtra please please please please 😭,0,2026-04-13T12:58:58Z,@madukarlad7841,2026-04-13T13:58:17.793874
5HRJ-cMww5U,Bhaiya kisko vote do ga Modi ya FIR Mamta  comment karna,0,2026-04-13T12:57:05Z,@MalabikaBera-ie1vo,2026-04-13T13:58:17.793875
5HRJ-cMww5U,Shuuuu❤,1,2026-04-13T12:56:38Z,@Ultra_nooblu107,2026-04-13T13:58:17.793877
5HRJ-cMww5U,33:20 fleet da villager ke sath sote hue,1,2026-04-13T12:55:36Z,@NOVAGAMING.A,2026-04-13T13:58:17.793880
5HRJ-cMww5U,LAA LAA LAA LAA,2,2026-04-13T12:55:28Z,@Tzai-q1t,2026-04-13T13:58:17.793882
5HRJ-cMww5U,29:33 bro was milking villagers,0,2026-04-13T12:53:00Z,@NOVAGAMING.A,2026-04-13T13:58:17.793884
5HRJ-cMww5U,"Vote for phasmaphobia part 2
👇",0,2026-04-13T12:52:47Z,@ramansahu4310,2026-04-13T13:58:17.793886
5HRJ-cMww5U,60912 emrreld bhaiya bante hi😂😂,0,2026-04-13T12:50:58Z,@sardarRehmandogar-j2e,2026-04-13T13:58:17.793888
5HRJ-cMww5U,Vote for herobrine smp guys umeed mat haro agar ham roj spam karege to chances h ki wapis aaye,1,2026-04-13T12:49:40Z,@CRICEDITzS78,2026-04-13T13:58:17.793890
5HRJ-cMww5U,Flit bhai lilivil video var😅😢 please 19sunday strem 😢,0,2026-04-13T12:47:39Z,@KiranMane-g8v,2026-04-13T13:58:17.793893
5HRJ-cMww5U,10:44 r9nnie k tge tnt master,0,2026-04-13T12:43:55Z,@NOVAGAMING.A,2026-04-13T13:58:17.793895
5HRJ-cMww5U,"6,912",0,2026-04-13T12:39:10Z,@MehakWaqas-rt2zm,2026-04-13T13:58:17.793897
5HRJ-cMww5U,46:03 so cute 🥰😊😊😊,0,2026-04-13T12:34:55Z,@GaneshDas-ej1bi,2026-04-13T13:58:17.793899
5HRJ-cMww5U,6912 emerald😅,0,2026-04-13T12:33:23Z,@AvisinghBais-g9y,2026-04-13T13:58:17.793901
5HRJ-cMww5U,1:28:34 bhai 108 ×64 =6912 😅❤,1,2026-04-13T12:32:11Z,@Dancer_life,2026-04-13T13:58:17.793904
5HRJ-cMww5U,Play palworld app ka world nahi jayega agar app grind karne ke bad save karlo,0,2026-04-13T12:26:55Z,@dineshsahu9147,2026-04-13T13:58:17.793906
mOT8M3KEd0I,Í miss you human sagar 😢😢😢😢,0,2026-04-13T13:22:09Z,@Mr.jatindDigal,2026-04-13T13:58:18.048957
mOT8M3KEd0I,Maa mangala nka pai like 👍 hau,0,2026-04-13T12:18:52Z,@AshokNayak-po7lb,2026-04-13T13:58:18.048979
mOT8M3KEd0I,Interest & learnin video ❤,0,2026-04-13T12:07:55Z,@RupsiKumari-o2q,2026-04-13T13:58:18.048983
mOT8M3KEd0I,Prema Darshan Bhai pain Video ku like karili,0,2026-04-13T11:48:50Z,@AnitaJena-g4s,2026-04-13T13:58:18.048986
mOT8M3KEd0I,Sai bhai pura on fire 👀⚡🤙❤️‍🔥💥,0,2026-04-13T11:15:01Z,@ashishBehera-q9o,2026-04-13T13:58:18.048990
mOT8M3KEd0I,Aaj kal duniya me asa hin hota hai 👍👍👍,0,2026-04-13T11:04:35Z,@srimatchandratudu1626,2026-04-13T13:58:18.048993
mOT8M3KEd0I,Mo bala 😅😅😅😅,0,2026-04-13T10:34:50Z,@erchandanpradhan6423,2026-04-13T13:58:18.048996
mOT8M3KEd0I,𝓚𝓪𝓱𝓪𝓴𝓾 𝓫𝓲𝓮𝓷𝓪 𝓼𝓾𝓬𝓱𝓪𝓻𝓮 𝓶𝓲𝓵𝓲𝓬𝓱𝓲 𝓪𝓮𝓲 𝓼𝓸𝓷𝓰 𝓬𝓸𝓶𝓮𝓽𝓮 𝓴𝓪𝓻𝓪 𝓵𝓲𝓴𝓮 𝓴𝓪𝓽𝓪 𝓳𝓪𝓱𝓪𝓴𝓾 𝓶𝓲𝓵𝓮𝓽𝓱𝓲𝓵𝓮,0,2026-04-13T10:34:23Z,@RashmiRanjanBari,2026-04-13T13:58:18.048999
mOT8M3KEd0I,I'm,0,2026-04-13T10:13:58Z,@signisabar8896,2026-04-13T13:58:18.049003
mOT8M3KEd0I,Mun bina sarcjre dekhuchi,0,2026-04-13T10:06:21Z,@pujaranijena8466,2026-04-13T13:58:18.049006
mOT8M3KEd0I,Mate,0,2026-04-13T10:05:49Z,@SeemaSeth-m9z,2026-04-13T13:58:18.049009
mOT8M3KEd0I,Jete singer gailebi human sagar pari nuhe song etebi vl laguni sunibaku,0,2026-04-13T09:37:29Z,@BiswabhusanBehera-m5i,2026-04-13T13:58:18.049012
mOT8M3KEd0I,Michua gudaka,0,2026-04-13T09:34:29Z,@JituPradhan-y2i,2026-04-13T13:58:18.049016
mOT8M3KEd0I,Agudaku pita hooo,0,2026-04-13T09:34:21Z,@JituPradhan-y2i,2026-04-13T13:58:18.049019
mOT8M3KEd0I,Bobal song,0,2026-04-13T09:29:17Z,@RajendraSethi-yj2ln,2026-04-13T13:58:18.049022
mOT8M3KEd0I,🙏,0,2026-04-13T09:27:12Z,@arunaik8385,2026-04-13T13:58:18.049026
mOT8M3KEd0I,A video dekhiki bahut loka bhabuchanti sai aau payal ra breakup hei jaeichi bodhe,0,2026-04-13T09:24:22Z,@rakeshparida9686,2026-04-13T13:58:18.049029
mOT8M3KEd0I,Very nice sad 😭 song lyrics 🤩 market jaliba🫵🫵🫵💔❤️‍🔥❤️‍🔥❤️‍🔥,0,2026-04-13T09:12:41Z,@rkdas6503,2026-04-13T13:58:18.049032
mOT8M3KEd0I,Gita ta bhalo heichi balo 6 9 6 9  beshi heichi,0,2026-04-13T09:11:48Z,@SanjibMohanta-ic3cf,2026-04-13T13:58:18.049035
mOT8M3KEd0I,🙏🙏🙏😂😂😂,0,2026-04-13T09:03:36Z,@GajendraHaraka,2026-04-13T13:58:18.049039
mOT8M3KEd0I,A jatara villain ta pawoder party laguchi,0,2026-04-13T09:02:18Z,@dipukumarpradhan2099,2026-04-13T13:58:18.049042
mOT8M3KEd0I,😊😊,0,2026-04-13T09:00:56Z,@manasnayak9710,2026-04-13T13:58:18.049046
mOT8M3KEd0I,Mind blowing song vai ❤,0,2026-04-13T08:52:27Z,@Mrjuxtshan,2026-04-13T13:58:18.049048
mOT8M3KEd0I,Prem darshan bhai Human Sagar tamar Best,0,2026-04-13T08:44:28Z,@MAHISHREEGAHIR,2026-04-13T13:58:18.049051
mOT8M3KEd0I,Kie kie love re dhoka khaichha 👍kara,0,2026-04-13T08:37:29Z,@RajaBhai-fp5oo,2026-04-13T13:58:18.049054
mOT8M3KEd0I,Miss you human Sagar,0,2026-04-13T08:32:19Z,@PusparaniParida-v8b,2026-04-13T13:58:18.049058
mOT8M3KEd0I,Singer Kia mo Bhai,0,2026-04-13T08:22:01Z,@odia_song_lyrics,2026-04-13T13:58:18.049061
mOT8M3KEd0I,ପ୍ରେମ୍ ର ଆକ୍ଟିଂ ବହୁତ୍ ସୁନ୍ଦର୍,0,2026-04-13T08:02:52Z,@madhusmitadas4039,2026-04-13T13:58:18.049064
mOT8M3KEd0I,ପ୍ରେମ ଭାଇ pat2.ଆଣନ୍ତୁ Jay Hanuman,1,2026-04-13T07:29:39Z,@PradeepKusumalia,2026-04-13T13:58:18.049067
mOT8M3KEd0I,A duniaare jhio mane money pai nijo carecter ku be bikri koridionti,0,2026-04-13T07:28:40Z,@jaysing8177,2026-04-13T13:58:18.049070
mOT8M3KEd0I,Miss u Human sir 😢ପ୍ରେମ ଭାଇ ଙ୍କ sad song କୁ କେବଳ ଗଟେ ଲକ ହିଁ hit song ଦେଉ ଥିଲେ,1,2026-04-13T07:15:36Z,@ChandrakantiNaik-f6v,2026-04-13T13:58:18.049074
mOT8M3KEd0I,Sunder🎉🎉🎉🎉🎉,0,2026-04-13T07:15:01Z,@trinathpradhan6169,2026-04-13T13:58:18.049077
mOT8M3KEd0I,👌👌👌🫶🫶🫶🫶,0,2026-04-13T07:05:20Z,@SureshPradhan-y3s,2026-04-13T13:58:18.049080
mOT8M3KEd0I,❤❤❤❤,0,2026-04-13T07:05:05Z,@SureshPradhan-y3s,2026-04-13T13:58:18.049083
mOT8M3KEd0I,Kn balo vdo histriya heigoloni mo bhai,0,2026-04-13T06:34:04Z,@BabuShyam-m6j,2026-04-13T13:58:18.049088
mOT8M3KEd0I,Kia kia aji ସୋମବାର ଦିନ ଦେଖୁଛ 😅,1,2026-04-13T06:23:37Z,@ManiniPanda-w3w,2026-04-13T13:58:18.049091
mOT8M3KEd0I,Ganjada ta sai,0,2026-04-13T06:13:39Z,@RakeshNayak-x4m,2026-04-13T13:58:18.049095
mOT8M3KEd0I,ଏହି ଭଳି ଝିଅଙ୍କୁ ଏମିତି ହିଁ ଦରକାର। କେଉଁମାନେ ମୋ ସହ ଏକମତ plz Raised your hand.🙋‍♀️,0,2026-04-13T05:26:37Z,@sonaanilyoutube,2026-04-13T13:58:18.049098
mOT8M3KEd0I,Human sagar miss you 💝😘,0,2026-04-13T05:21:43Z,@PrakashchandraBarik-n7t,2026-04-13T13:58:18.049102
mOT8M3KEd0I,Villain bhai nka acting jabardost❤❤,0,2026-04-13T05:06:10Z,@itzsanu9570,2026-04-13T13:58:18.049106
mOT8M3KEd0I,❤❤❤❤ prem bhai ra vdo sabu au mora real life pura puri saman bhai,0,2026-04-13T04:58:01Z,@LuckyMahanand-g9k,2026-04-13T13:58:18.049109
mOT8M3KEd0I,💔💔💔,0,2026-04-13T04:06:17Z,@jadunathVIog,2026-04-13T13:58:18.049112
mOT8M3KEd0I,Moty goty Alabama karibaku  chance dauna,0,2026-04-13T03:34:45Z,@maminasahoo6184,2026-04-13T13:58:18.049117
mOT8M3KEd0I,Miss you Humane Sagar sir 😢😢 voice 😓😭,0,2026-04-13T03:29:24Z,@SmartHeroVivek,2026-04-13T13:58:18.049120
mOT8M3KEd0I,Supper bor ❤❤,0,2026-04-13T03:24:38Z,@sunilbehera1488,2026-04-13T13:58:18.049124
mOT8M3KEd0I,My favorite song super 👌 👍 ❤❤❤13.4.2026❤❤so beautiful song 🎵 ❤❤,0,2026-04-13T03:23:11Z,@apilisahoo3977,2026-04-13T13:58:18.049127
mOT8M3KEd0I,Human sagar song bina e video bhala laguni😢😢😢😢,0,2026-04-13T03:17:19Z,@SanjeetaBhoi-q8n,2026-04-13T13:58:18.049130
mOT8M3KEd0I,Nice voice 🙏,0,2026-04-13T03:07:32Z,@SuryakantaMandal-tv4dh,2026-04-13T13:58:18.049133
mOT8M3KEd0I,Bhai ajikali kehi bi real love ku bujhipareni🥺,0,2026-04-13T03:00:53Z,@jyotiprakashdas6423,2026-04-13T13:58:18.049136
mOT8M3KEd0I,E Video Ra Derection Thik Se Helani . Prem Sir Apan Sabu Video Derection Bhala Heuchhi/Laguchhi Ei Video Re Apana Derection Deithile Au Tike Bhala Heithanta,0,2026-04-13T03:00:07Z,@aswinistatusworld,2026-04-13T13:58:18.049139
ENxHI0sAYD8,దయచేసి ఇలాంటివి సమాజం లోకి పంపించొద్దు,0,2026-04-13T12:43:05Z,@Hari-thing,2026-04-13T13:58:18.273343
ENxHI0sAYD8,Bro society Ippude chala dalidranga thagala badindhi malli ilanti movie thisi society tini gabbu lepudham anukunnara,0,2026-04-13T12:40:09Z,@KVishnuVishnu-on6hz,2026-04-13T13:58:18.273359
ENxHI0sAYD8,అమ్మాయిలు అబ్బాయిలు చెడిపోనికి ఇలాంటి సినిమాలు చాలు ఈ సినిమా తీశాక అమ్మాయిల అబ్బాయిలు 100% చెడిపోతారు,0,2026-04-13T12:40:04Z,@klaxmanlaxman3665,2026-04-13T13:58:18.273362
ENxHI0sAYD8,కలికాలం పోయేకాలం,0,2026-04-13T12:39:21Z,@klaxmanlaxman3665,2026-04-13T13:58:18.273364
ENxHI0sAYD8,Bazaru munda 😂😂,0,2026-04-13T12:24:25Z,@venkat9036,2026-04-13T13:58:18.273366
ENxHI0sAYD8,Stop movie please,0,2026-04-13T10:32:01Z,@KhajaSk-k2y5u,2026-04-13T13:58:18.273368
ENxHI0sAYD8,ఇటువంటి పనికిమాలిన సినిమాలతో పిల్లల్ని సమాజాన్ని పాడు చేయడం తప్ప ఇంకెందుకు పనికిరావు చి చి చీ దరిద్రం సినిమా,0,2026-04-13T10:28:44Z,@madhavacharyulukanumetta2087,2026-04-13T13:58:18.273369
ENxHI0sAYD8,ఇలాంటి పనికి మలిన సినిమాలు తీసి నేటి తరం పిల్లలను నాశనం చేయడం కాకపోతే ఏం ఉపయోగం చెప్పండి,0,2026-04-13T10:22:30Z,@bginformationadda464,2026-04-13T13:58:18.273371
ENxHI0sAYD8,Yendhi sir idhi😂😂😂😂,0,2026-04-13T09:45:07Z,@Aanimuthyal,2026-04-13T13:58:18.273372
ENxHI0sAYD8,Next blue film teestara ra,1,2026-04-13T09:28:43Z,@Bellamkondachandu123,2026-04-13T13:58:18.273375
ENxHI0sAYD8,Worst way to spoil the students and children mind set by the way i don't know what these movie going to teach.......,0,2026-04-13T09:27:14Z,@Hanumanthcutz35,2026-04-13T13:58:18.273377
ENxHI0sAYD8,రిలీస్ డేట్ ఎప్పుడు బ్రో,1,2026-04-13T09:15:20Z,@shaikshaik-oi4ds,2026-04-13T13:58:18.273378
ENxHI0sAYD8,I am waiting ❤,0,2026-04-13T08:08:24Z,@GollaMahesh-i2w,2026-04-13T13:58:18.273380
ENxHI0sAYD8,Please falthu ceneama lu vaddu youth nashta pothunnaru,1,2026-04-13T08:08:07Z,@Reddynavishkayadav,2026-04-13T13:58:18.273381
ENxHI0sAYD8,Bro film ban cheyandi,1,2026-04-13T07:52:57Z,@SandeepL-d3b,2026-04-13T13:58:18.273385
ENxHI0sAYD8,Online class,0,2026-04-13T07:49:55Z,@Saikiran1569,2026-04-13T13:58:18.273387
ENxHI0sAYD8,Gallo lepi dengute alane chematalu vastai,0,2026-04-13T07:49:05Z,@venkateshmanuguru4989,2026-04-13T13:58:18.273388
ENxHI0sAYD8,సెన్సార్ బోర్డు దాచింది ఏమో,0,2026-04-13T07:48:06Z,@Aaron_dharmaji,2026-04-13T13:58:18.273390
ENxHI0sAYD8,Worst movie don't watch it,1,2026-04-13T07:47:57Z,@Niranjan-v5,2026-04-13T13:58:18.273392
ENxHI0sAYD8,"Ban cheyandi ayya, elaanti neechapu cinemalanu",0,2026-04-13T07:45:15Z,@erajender8776,2026-04-13T13:58:18.273394
ENxHI0sAYD8,🤛🤛🤛🤛,1,2026-04-13T07:43:37Z,@kolavapalliraja6393,2026-04-13T13:58:18.273395
ENxHI0sAYD8,నేను దగ్గరుంటే చెప్పుతో కొడతా డైరెక్ట్ ని నిన్ను,0,2026-04-13T07:42:10Z,@kolavapalliraja6393,2026-04-13T13:58:18.273398
ENxHI0sAYD8,Director ga nv kanapadu ra thokkutha nakodaka,0,2026-04-13T07:41:22Z,@kirangautham6205,2026-04-13T13:58:18.273401
ENxHI0sAYD8,censor emi pikutunnaru ? chetanayulu,0,2026-04-13T07:24:55Z,@manjunath5010,2026-04-13T13:58:18.273403
ENxHI0sAYD8,First ban blu films....then movies...for blue films no problem waste comments,0,2026-04-13T07:21:57Z,@UdayUdayKiran-kv1cz,2026-04-13T13:58:18.273405
ENxHI0sAYD8,Producer venkat yadav gadini thanmali first..ilanti movie ki produce chesinandhuku,0,2026-04-13T06:54:49Z,@manicherry1093,2026-04-13T13:58:18.273407
ENxHI0sAYD8,Pillalu padaipotharu e move valla,0,2026-04-13T06:39:12Z,@dayalaraju4401,2026-04-13T13:58:18.273409
ENxHI0sAYD8,Director call kuthuru,0,2026-04-13T06:27:35Z,@mahadev0012,2026-04-13T13:58:18.273411
ENxHI0sAYD8,Chillar cinema m undi ra dantlo chi chi,1,2026-04-13T06:24:32Z,@ashokashu3348,2026-04-13T13:58:18.273414
ENxHI0sAYD8,Nice teaser online class maku evva vachu gaa,0,2026-04-13T05:33:24Z,@janardhankrishnamakireddy9663,2026-04-13T13:58:18.273415
ENxHI0sAYD8,Naa lovada lo cinema,0,2026-04-13T05:03:35Z,@ShaikJohny-gp1jf,2026-04-13T13:58:18.273417
ENxHI0sAYD8,Second trailer ekkada waste fellow,1,2026-04-13T05:02:19Z,@sridharraj8585,2026-04-13T13:58:18.273420
ENxHI0sAYD8,"Naku తెలిసి idhi husharu vattaluu ,but censor problem so replaced it husharu pittalu",1,2026-04-13T05:01:44Z,@bherathgayak,2026-04-13T13:58:18.273422
ENxHI0sAYD8,Chi chi daridram,1,2026-04-13T04:52:35Z,@AkhilRejeti,2026-04-13T13:58:18.273424
ENxHI0sAYD8,"Movie release kakunda enduku ra intha sollu, movie ela untadho chusi appudu cheppandi ela undho movie",1,2026-04-13T04:29:57Z,@udayc..6606,2026-04-13T13:58:18.273425
ENxHI0sAYD8,"Mundu director ni thannali, em message istunaru samajaniki,chetta cinema lu, chetta concept lu",1,2026-04-13T04:29:02Z,@balaji-xi5on,2026-04-13T13:58:18.273427
ENxHI0sAYD8,"Asalu aa pilala parents ni chepputho kottali
Ilanti movies chepistunanduku
Siggu undali koncham ayina
Asalu adigevalle lera ee director la ni
Senior actors, actresses adagachu kadha enduku Ilanti movies teestunaru ani",0,2026-04-13T04:15:31Z,@deepthisampangi,2026-04-13T13:58:18.273428
ENxHI0sAYD8,Worst trailer in recent times 😮😮😮😮😮😮😮😮,1,2026-04-13T04:14:34Z,@mallirajkumar,2026-04-13T13:58:18.273430
ENxHI0sAYD8,No nen  assalu chudanu po,0,2026-04-13T04:06:31Z,@arwenspace-5112,2026-04-13T13:58:18.273431
ENxHI0sAYD8,College students chadipovdam e movies chusthe em upaygam😂😂😅,6,2026-04-13T04:04:39Z,@KiranKumarkiranKiran-c7f,2026-04-13T13:58:18.273433
ENxHI0sAYD8,పిల్లలు చెడిపోరా ఇలాంటి సినిమా చూసి,5,2026-04-13T03:52:04Z,@vd2692,2026-04-13T13:58:18.273434
ENxHI0sAYD8,Chiii guddhaki siggu undaali ilaanti movie thiyadaniki,0,2026-04-13T03:26:51Z,@KashiMonk9,2026-04-13T13:58:18.273436
ENxHI0sAYD8,పక్క బాన్ అవ్వాలని కోరుకుంటున్న,69,2026-04-13T02:29:18Z,@rohansweet22,2026-04-13T13:58:18.273438
ENxHI0sAYD8,Ban this type of movies,1,2026-04-13T02:02:29Z,@rudranagesh1449,2026-04-13T13:58:18.273439
ENxHI0sAYD8,Panikirani Movies tiyadam valla entha mandi life ni nashnam chestundi ee movie,16,2026-04-13T01:25:34Z,@satishG-h2f,2026-04-13T13:58:18.273441
ENxHI0sAYD8,ilanti picchakuntla cenemalu Enduku tistunnaru pillalanu chedagottadanika,0,2026-04-13T01:22:13Z,@oddarapudevendar7247,2026-04-13T13:58:18.273442
ENxHI0sAYD8,Present day's ede suitvetion ade movie thisaru ante,2,2026-04-13T00:56:45Z,@VenkateshmVenkey-b7m,2026-04-13T13:58:18.273444
ENxHI0sAYD8,maku esthara chance memu kuda gatti pittalame 😅😅😅😅,1,2026-04-13T00:47:28Z,@GoudaNaveen-x3c,2026-04-13T13:58:18.273445
ENxHI0sAYD8,Cheppu tho kottali ra movie director & producer ni...,27,2026-04-13T00:36:12Z,@vinodkumar-un6ps,2026-04-13T13:58:18.273447
ENxHI0sAYD8,"Graduates ni cheda dhengaaru, intermediate vaallani kuda...
Ippudu school pillalani cheda dhengataniki ready ayyarra???
Movie antha ee dhardram chupinchi climax lo oka msg padesthe meeru pedda responsible citizens ayipotharra???",6,2026-04-13T00:33:52Z,@vinodkumar-un6ps,2026-04-13T13:58:18.273448
8XuMSBLgDsQ,Khub.  Balo basoo😁😉😉,0,2026-04-13T13:49:19Z,@Shubhamsingh-9999,2026-04-13T13:58:18.715321
8XuMSBLgDsQ,Pawan singh ke baad aap hi ka gana sunta hun,0,2026-04-13T12:36:22Z,@NirajJha-h8x6b,2026-04-13T13:58:18.715340
8XuMSBLgDsQ,Last line jayda hard hai 😂😂,0,2026-04-13T12:24:23Z,@Rakeshkumar-jf4ty,2026-04-13T13:58:18.715342
8XuMSBLgDsQ,Lagan special... Gajabe song ba... 😅😅,0,2026-04-13T12:20:54Z,@Rakeshkumar-jf4ty,2026-04-13T13:58:18.715344
8XuMSBLgDsQ,Jio bhaiya😂👌,0,2026-04-13T12:20:54Z,@AkhileshKumar-q5e1t,2026-04-13T13:58:18.715346
8XuMSBLgDsQ,Starting ka beat emiway bantai ka machayenge song jaisa hai 😂,0,2026-04-13T12:19:58Z,@RamKrishna-gb7zq,2026-04-13T13:58:18.715348
8XuMSBLgDsQ,Gajab likhe hai roshan singh vishwas... 😂😂,0,2026-04-13T12:16:24Z,@Rakeshkumar-jf4ty,2026-04-13T13:58:18.715350
